entity_id,state,last_changed
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 59 02 27 5B 01 0C 08 0D 14,2025-12-08T13:26:28.915Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 59 02 27 5C 01 0C 08 0D 14,2025-12-08T13:26:33.918Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 59 02 27 5B 01 0C 08 0D 14,2025-12-08T13:26:48.945Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 59 02 27 5C 01 0C 08 0D 14,2025-12-08T13:26:58.982Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 59 02 27 5B 01 0C 08 0D 14,2025-12-08T13:27:03.936Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 59 02 27 5C 01 0C 08 0D 14,2025-12-08T13:27:08.943Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 59 02 27 5B 01 0C 08 0D 14,2025-12-08T13:27:13.956Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 58 02 27 5C 01 0C 08 0D 14,2025-12-08T13:27:23.967Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 58 02 27 5C 01 0C 08 0D 15,2025-12-08T13:27:28.985Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 59 02 27 5C 01 0C 08 0D 15,2025-12-08T13:27:34.003Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 58 02 27 5B 01 0C 08 0D 15,2025-12-08T13:27:38.970Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 58 02 27 5C 01 0C 08 0D 15,2025-12-08T13:27:43.971Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 58 02 27 5B 01 0C 08 0D 15,2025-12-08T13:27:48.976Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 59 02 27 5B 01 0C 08 0D 15,2025-12-08T13:27:53.980Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 58 02 27 5C 01 0C 08 0D 15,2025-12-08T13:27:58.989Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 58 02 27 5B 01 0C 08 0D 15,2025-12-08T13:28:09.024Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 58 02 27 5C 01 0C 08 0D 15,2025-12-08T13:28:14.145Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 58 02 27 5C 01 0C 08 0D 16,2025-12-08T13:28:29.004Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 58 02 27 5B 01 0C 08 0D 16,2025-12-08T13:28:34.011Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 58 02 27 5C 01 0C 08 0D 16,2025-12-08T13:28:39.027Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 57 02 27 5B 01 0C 08 0D 16,2025-12-08T13:28:59.047Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 58 02 27 5B 01 0C 08 0D 16,2025-12-08T13:29:04.032Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 57 02 27 5B 01 0C 08 0D 16,2025-12-08T13:29:14.050Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 58 02 27 5B 01 0C 08 0D 16,2025-12-08T13:29:19.067Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 57 02 27 5C 01 0C 08 0D 17,2025-12-08T13:29:24.094Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 57 02 27 5B 01 0C 08 0D 17,2025-12-08T13:29:34.058Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 57 02 27 5C 01 0C 08 0D 17,2025-12-08T13:29:44.073Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 57 02 27 5B 01 0C 08 0D 17,2025-12-08T13:30:04.068Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 57 02 27 5C 01 0C 08 0D 17,2025-12-08T13:30:09.079Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 57 02 27 5B 01 0C 08 0D 17,2025-12-08T13:30:14.077Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 56 02 27 5C 01 0C 08 0D 17,2025-12-08T13:30:19.391Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 57 02 27 5C 01 0C 08 0D 17,2025-12-08T13:30:24.409Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 57 02 27 5B 01 0C 08 0D 18,2025-12-08T13:30:29.119Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 57 02 27 5C 01 0C 08 0D 18,2025-12-08T13:30:34.127Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 56 02 27 5C 01 0C 08 0D 18,2025-12-08T13:30:39.090Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 57 02 27 5C 01 0C 08 0D 18,2025-12-08T13:30:44.100Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 56 02 27 5C 01 0C 08 0D 18,2025-12-08T13:30:49.089Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 57 02 27 5C 01 0C 08 0D 18,2025-12-08T13:30:54.096Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 56 02 27 5C 01 0C 08 0D 18,2025-12-08T13:31:09.102Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 57 02 27 5C 01 0C 08 0D 18,2025-12-08T13:31:19.510Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 57 02 27 5D 01 0C 08 0D 18,2025-12-08T13:31:24.128Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 56 02 27 5C 01 0C 08 0D 19,2025-12-08T13:31:29.127Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 56 02 27 5D 01 0C 08 0D 19,2025-12-08T13:31:44.172Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 57 02 27 5C 01 0C 08 0D 19,2025-12-08T13:31:49.514Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 56 02 27 5C 01 0C 08 0D 19,2025-12-08T13:31:54.144Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 56 02 27 5D 01 0C 08 0D 19,2025-12-08T13:32:09.162Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 56 02 27 5C 01 0C 08 0D 19,2025-12-08T13:32:14.184Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 55 02 27 5C 01 0C 08 0D 19,2025-12-08T13:32:19.191Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 56 02 27 5D 01 0C 08 0D 1A,2025-12-08T13:32:24.227Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 57 02 27 5C 01 0C 08 0D 1A,2025-12-08T13:32:29.232Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 56 02 27 5D 01 0C 08 0D 1A,2025-12-08T13:32:34.182Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 56 02 27 5C 01 0C 08 0D 1A,2025-12-08T13:32:44.196Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 56 02 27 5D 01 0C 08 0D 1A,2025-12-08T13:32:49.201Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 55 02 27 5D 01 0C 08 0D 1A,2025-12-08T13:33:19.204Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 56 02 27 5D 01 0C 08 0D 1B,2025-12-08T13:33:29.234Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 56 02 27 5C 01 0C 08 0D 1B,2025-12-08T13:33:34.253Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 56 02 27 5D 01 0C 08 0D 1B,2025-12-08T13:33:39.211Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 55 02 27 5C 01 0C 08 0D 1B,2025-12-08T13:33:49.216Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 56 02 27 5C 01 0C 08 0D 1B,2025-12-08T13:33:54.226Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 55 02 27 5D 01 0C 08 0D 1B,2025-12-08T13:33:59.238Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 56 02 27 5C 01 0C 08 0D 1B,2025-12-08T13:34:04.256Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 56 02 27 5D 01 0C 08 0D 1B,2025-12-08T13:34:09.224Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 56 02 27 5C 01 0C 08 0D 1B,2025-12-08T13:34:19.644Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 56 02 27 5C 01 0C 08 0D 1C,2025-12-08T13:34:24.234Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 55 02 27 5C 01 0C 08 0D 1C,2025-12-08T13:34:44.243Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 56 02 27 5D 01 0C 08 0D 1C,2025-12-08T13:34:54.249Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 55 02 27 5C 01 0C 08 0D 1C,2025-12-08T13:34:59.258Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 56 02 27 5C 01 0C 08 0D 1C,2025-12-08T13:35:04.264Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 55 02 27 5C 01 0C 08 0D 1C,2025-12-08T13:35:09.281Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 56 02 27 5C 01 0C 08 0D 1D,2025-12-08T13:35:24.275Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 55 02 27 5C 01 0C 08 0D 1D,2025-12-08T13:35:29.279Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 56 02 27 5D 01 0C 08 0D 1D,2025-12-08T13:35:34.279Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 55 02 27 5D 01 0C 08 0D 1D,2025-12-08T13:35:39.286Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 56 02 28 5C 01 0C 08 0D 1D,2025-12-08T13:35:49.320Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 55 02 27 5C 01 0C 08 0D 1D,2025-12-08T13:35:54.343Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 56 02 27 5C 01 0C 08 0D 1D,2025-12-08T13:36:09.307Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 55 02 27 5C 01 0C 08 0D 1D,2025-12-08T13:36:14.311Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 56 02 28 5C 01 0C 08 0D 1D,2025-12-08T13:36:24.341Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 56 02 27 5C 01 0C 08 0D 1E,2025-12-08T13:36:29.359Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 55 02 27 5C 01 0C 08 0D 1E,2025-12-08T13:36:39.318Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 56 02 27 5C 01 0C 08 0D 1E,2025-12-08T13:37:09.336Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 55 02 28 5C 01 0C 08 0D 1E,2025-12-08T13:37:14.353Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 55 02 27 5C 01 0C 08 0D 1E,2025-12-08T13:37:19.340Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 56 02 27 5C 01 0C 08 0D 1E,2025-12-08T13:37:24.350Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 55 02 27 5C 01 0C 08 0D 1F,2025-12-08T13:37:29.372Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 56 02 27 5C 01 0C 08 0D 1F,2025-12-08T13:37:39.402Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 55 02 28 5C 01 0C 08 0D 1F,2025-12-08T13:37:44.371Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 55 02 29 5D 01 0C 08 0D 1F,2025-12-08T13:37:49.365Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 56 02 2D 49 01 0C 08 0D 1F,2025-12-08T13:37:54.365Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 57 02 2D 5C 01 0C 08 0D 1F,2025-12-08T13:37:59.380Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 58 02 2C 55 01 0C 08 0D 1F,2025-12-08T13:38:04.388Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 58 02 2B 47 01 0C 08 0D 1F,2025-12-08T13:38:09.406Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 5A 02 2B 56 01 0C 08 0D 1F,2025-12-08T13:38:14.423Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 5B 02 2A 56 01 0C 08 0D 1F,2025-12-08T13:38:19.384Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 5C 02 29 51 01 0C 08 0D 1F,2025-12-08T13:38:24.397Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 5D 02 28 5A 01 0C 08 0D 20,2025-12-08T13:38:29.392Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 5C 02 28 5C 01 0C 08 0D 20,2025-12-08T13:38:34.396Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 5D 02 28 5C 01 0C 08 0D 20,2025-12-08T13:38:39.410Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 5D 02 29 5A 01 0C 08 0D 20,2025-12-08T13:38:44.427Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 5E 02 29 5B 01 0C 08 0D 20,2025-12-08T13:38:49.444Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 5D 02 28 5A 01 0C 08 0D 20,2025-12-08T13:38:54.414Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 5D 02 27 59 01 0C 08 0D 20,2025-12-08T13:38:59.417Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 5C 02 27 5A 01 0C 08 0D 20,2025-12-08T13:39:09.422Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 5C 02 27 5B 01 0C 08 0D 20,2025-12-08T13:39:14.431Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 5B 02 27 5A 01 0C 08 0D 20,2025-12-08T13:39:19.448Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 5B 02 27 5E 01 0C 08 0D 21,2025-12-08T13:39:24.466Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 5B 02 27 5F 01 0C 08 0D 21,2025-12-08T13:39:29.833Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 5A 02 27 5E 01 0C 08 0D 21,2025-12-08T13:39:34.439Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 59 02 27 5E 01 0C 08 0D 21,2025-12-08T13:39:39.631Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 58 02 27 5D 01 0C 08 0D 21,2025-12-08T13:39:49.457Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 57 02 27 5A 01 0C 08 0D 21,2025-12-08T13:39:54.469Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 57 02 27 5B 01 0C 08 0D 21,2025-12-08T13:39:59.488Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 56 02 28 56 01 0C 08 0D 21,2025-12-08T13:40:04.505Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 56 02 28 52 01 0C 08 0D 21,2025-12-08T13:40:09.461Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 55 02 27 5D 01 0C 08 0D 21,2025-12-08T13:40:14.465Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 55 02 27 5E 01 0C 08 0D 21,2025-12-08T13:40:19.472Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 54 02 27 5A 01 0C 08 0D 22,2025-12-08T13:40:24.474Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 54 02 27 5C 01 0C 08 0D 22,2025-12-08T13:40:29.491Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 53 02 27 5C 01 0C 08 0D 22,2025-12-08T13:40:34.509Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 53 02 27 59 01 0C 08 0D 22,2025-12-08T13:40:39.527Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 52 02 27 5C 01 0C 08 0D 22,2025-12-08T13:40:44.544Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 52 02 28 5A 01 0C 08 0D 22,2025-12-08T13:40:49.501Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 51 02 28 5C 01 0C 08 0D 22,2025-12-08T13:40:54.493Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 51 02 28 5B 01 0C 08 0D 22,2025-12-08T13:40:59.509Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 50 02 28 5B 01 0C 08 0D 22,2025-12-08T13:41:09.530Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 4F 02 28 5B 01 0C 08 0D 22,2025-12-08T13:41:15.616Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 4F 02 28 59 01 0C 08 0D 22,2025-12-08T13:41:19.566Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 4E 02 28 59 01 0C 08 0D 23,2025-12-08T13:41:25.116Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 4F 02 28 59 01 0C 08 0D 23,2025-12-08T13:41:29.617Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 4D 02 28 5B 01 0C 08 0D 23,2025-12-08T13:41:39.535Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 4E 02 28 5B 01 0C 08 0D 23,2025-12-08T13:41:44.551Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 4D 02 28 5B 01 0C 08 0D 23,2025-12-08T13:41:49.571Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 4C 02 28 5C 01 0C 08 0D 23,2025-12-08T13:41:54.535Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 4D 02 28 5C 01 0C 08 0D 23,2025-12-08T13:41:59.543Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 4C 02 28 5B 01 0C 08 0D 23,2025-12-08T13:42:14.560Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 4C 02 28 5C 01 0C 08 0D 23,2025-12-08T13:42:19.573Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 4B 02 28 5C 01 0C 08 0D 24,2025-12-08T13:42:24.592Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 4A 02 28 5C 01 0C 08 0D 24,2025-12-08T13:42:49.627Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 49 02 28 5C 01 0C 08 0D 24,2025-12-08T13:43:19.581Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 49 02 28 5C 01 0C 08 0D 25,2025-12-08T13:43:29.616Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 48 02 29 5C 01 0C 08 0D 25,2025-12-08T13:43:49.600Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 48 02 28 5C 01 0C 08 0D 25,2025-12-08T13:43:54.607Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 48 02 28 5D 01 0C 08 0D 25,2025-12-08T13:43:59.630Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 48 02 28 5C 01 0C 08 0D 25,2025-12-08T13:44:05.661Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 47 02 28 5C 01 0C 08 0D 25,2025-12-08T13:44:09.666Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 47 02 28 5C 01 0C 08 0D 26,2025-12-08T13:44:24.625Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 47 02 29 5C 01 0C 08 0D 26,2025-12-08T13:44:29.642Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 47 02 28 5C 01 0C 08 0D 26,2025-12-08T13:44:34.642Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 46 02 28 5C 01 0C 08 0D 26,2025-12-08T13:44:39.674Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 47 02 29 5C 01 0C 08 0D 26,2025-12-08T13:44:44.720Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 46 02 29 5D 01 0C 08 0D 26,2025-12-08T13:44:54.635Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 46 02 29 5C 01 0C 08 0D 26,2025-12-08T13:45:04.673Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 46 02 29 5C 01 0C 08 0D 27,2025-12-08T13:45:24.650Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 45 02 29 5C 01 0C 08 0D 27,2025-12-08T13:45:39.676Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 46 02 29 5C 01 0C 08 0D 27,2025-12-08T13:45:44.795Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 46 02 29 5D 01 0C 08 0D 27,2025-12-08T13:45:54.671Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 46 02 29 5C 01 0C 08 0D 27,2025-12-08T13:45:59.674Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 45 02 29 5C 01 0C 08 0D 27,2025-12-08T13:46:09.682Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 45 02 29 5C 01 0C 08 0D 28,2025-12-08T13:46:24.723Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 44 02 29 5C 01 0C 08 0D 28,2025-12-08T13:46:29.740Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 45 02 29 5C 01 0C 08 0D 28,2025-12-08T13:46:34.700Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 44 02 29 5C 01 0C 08 0D 28,2025-12-08T13:46:44.704Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 45 02 29 5C 01 0C 08 0D 28,2025-12-08T13:46:54.727Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 44 02 29 5C 01 0C 08 0D 28,2025-12-08T13:46:59.744Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 44 02 29 5C 01 0C 08 0D 29,2025-12-08T13:47:24.746Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 43 02 29 5D 01 0C 08 0D 29,2025-12-08T13:47:39.783Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 43 02 29 5C 01 0C 08 0D 29,2025-12-08T13:47:44.903Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 44 02 29 5C 01 0C 08 0D 29,2025-12-08T13:47:49.819Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 43 02 29 5C 01 0C 08 0D 29,2025-12-08T13:47:54.773Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 44 02 29 5C 01 0C 08 0D 29,2025-12-08T13:47:59.787Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 43 02 29 5C 01 0C 08 0D 29,2025-12-08T13:48:09.792Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 44 02 29 5D 01 0C 08 0D 29,2025-12-08T13:48:19.822Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 43 02 29 5C 01 0C 08 0D 2A,2025-12-08T13:48:24.840Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 43 02 29 5D 01 0C 08 0D 2A,2025-12-08T13:48:29.805Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 43 02 29 5C 01 0C 08 0D 2A,2025-12-08T13:48:34.809Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 42 02 29 5C 01 0C 08 0D 2A,2025-12-08T13:48:44.813Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 43 02 29 5C 01 0C 08 0D 2A,2025-12-08T13:48:49.826Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 42 02 29 5C 01 0C 08 0D 2A,2025-12-08T13:49:14.827Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 42 02 29 5D 01 0C 08 0D 2B,2025-12-08T13:49:24.847Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 42 02 29 5C 01 0C 08 0D 2B,2025-12-08T13:49:29.865Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 43 02 29 5C 01 0C 08 0D 2B,2025-12-08T13:49:39.848Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 42 02 29 5C 01 0C 08 0D 2B,2025-12-08T13:49:44.844Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 41 02 29 5C 01 0C 08 0D 2B,2025-12-08T13:50:19.872Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 41 02 29 5C 01 0C 08 0D 2C,2025-12-08T13:50:24.873Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 42 02 29 5C 01 0C 08 0D 2C,2025-12-08T13:50:29.883Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 41 02 29 5D 01 0C 08 0D 2C,2025-12-08T13:50:49.943Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 42 02 2A 5C 01 0C 08 0D 2C,2025-12-08T13:50:54.906Z
